id,filename,url,desc,createTime,downloadTime,author,collectCount,commentCount,diggCount,playCount,shareCount,correctedUrl,days_since_posted,virality,virality_log,frame_rate,duration,total_frames,height,width,is_viral,virality_score
7349662000697445662,sayspade_7349662000697445662.mp4,https://www.tiktok.com/@sayspade/video/7349662000697445662,This took a while 😂 #fyp #foryou #viral #madden #madden24 #football #nfl #nflfootball ,2024-03-23 20:43:00,2024-04-23 08:35:43.993613,sayspade,5045,446,55100,504000,351,https://www.tiktok.com/@sayspade/video/7349662000697445662,35.192404922939815,0.1585515233939547,0.1471705381300496,60.0,58.783333,3527,1920,1080,0,0.567116640543923
7338229229437390123,bfg_quez_7338229229437390123.mp4,https://www.tiktok.com/@bfg_quez/video/7338229229437390123,#ncaafootball #collegefootball #ncaa25# #madden24 #EAsports #cfpnationalchampionship #cfp #maddenmobile #maddenclips #superbowl #fypシ #foryou #foryoupage #fyp #quaterback #oline #olinemen #olinemanproblems #football#l #whiteoutgame,2024-02-22 01:17:39,2024-04-23 08:35:52.571834,bfg_quez,5920,258,77500,640000,974,https://www.tiktok.com/@bfg_quez/video/7338229229437390123,66.00167575627316,-0.3111981453198209,-0.3728016332471263,30.0,7.866667,236,1024,576,0,0.5856781075880696
7338542621519875370,atlantafalcons_7338542621519875370.mp4,https://www.tiktok.com/@atlantafalcons/video/7338542621519875370,It’s just part of the job! #nfl #falcons #football #atlanta #socialmedia #draft #atlantafalcons ,2024-02-22 21:33:36,2024-04-23 08:36:13.811506,atlantafalcons,357,447,17300,162000,17,https://www.tiktok.com/@atlantafalcons/video/7338542621519875370,65.15726603405093,-0.3403106999812559,-0.4159863123501451,30.0,5.233333,157,1024,576,0,0.49033088667813735
7343289098091728170,byronehrke112_7343289098091728170.mp4,https://www.tiktok.com/@byronehrke112/video/7343289098091728170,Yep this is what we needed to add #mlbtheshow #mlbtheshow24 #mlbtheshow23 #mlb #baseball #baseballboys #baseballlife #baseballszn ,2024-03-06 16:32:32,2024-04-23 08:36:17.036915,byronehrke112,13700,695,193700,1300000,4039,https://www.tiktok.com/@byronehrke112/video/7343289098091728170,52.366340108125,-0.0138022625000584,-0.0138983993542018,29.97,8.575242,257,1024,576,1,0.6406213804756806
7336735797359414571,selftitled.dev_7336735797359414571.mp4,https://www.tiktok.com/@selftitled.dev/video/7336735797359414571,Nah bruh i gotta ball out before that game drops #fypシ #footballvideo #d1 #d1committ #highschoolfootball🏈 #highschoolathlete #collegefootballplayer #deestroying1v1 #cornerbacknation ,2024-02-18 00:42:19,2024-04-23 08:36:20.162918,selftitled.dev,5857,498,145600,1000000,713,https://www.tiktok.com/@selftitled.dev/video/7336735797359414571,70.0262127933102,-0.3352925010759759,-0.4084081863312848,30.0,7.1,213,1024,576,0,0.6118095683843633
7336003673211800862,steelersfansonly_7336003673211800862.mp4,https://www.tiktok.com/@steelersfansonly/video/7336003673211800862,So much potential gone in seconds 😔 #fyp #viral #nfl #ryanshazier #superbowl #patrickmahomes #lamarjackson #justinjefferson,2024-02-16 01:23:58,2024-04-23 08:36:34.373361,steelersfansonly,5589,331,61700,556500,200,https://www.tiktok.com/@steelersfansonly/video/7336003673211800862,71.99728918219908,-0.4174159254904344,-0.5402817700354188,30.0,17.033333,511,1080,1080,0,0.5655680989722613
7346731556012150058,trevorfahnstrom_7346731556012150058.mp4,https://www.tiktok.com/@trevorfahnstrom/video/7346731556012150058,Justin Herbert might have to throw TDs to himself next season😂🏈 #nfl #football #losangeleschargers #justinherbert #sports ,2024-03-15 23:11:01,2024-04-23 08:36:48.068322,trevorfahnstrom,7572,484,116800,893800,3755,https://www.tiktok.com/@trevorfahnstrom/video/7346731556012150058,43.08961557108796,0.0857986788187705,0.0823158257070869,30.0,11.333333,340,1024,576,0,0.6176178692525931
7360186024930069791,camfant_7360186024930069791.mp4,https://www.tiktok.com/@camfant/video/7360186024930069791,my type ,2024-04-21 05:22:32,2024-04-23 08:37:11.249914,camfant,32100,1786,277200,1100000,3699,https://www.tiktok.com/@camfant/video/7360186024930069791,6.831617885902777,0.7351702904151919,0.5511055586776286,30.0,9.1,273,1024,576,1,0.6507671197652454
7359740003854978335,camfant_7359740003854978335.mp4,https://www.tiktok.com/@camfant/video/7359740003854978335,my bad,2024-04-20 00:31:29,2024-04-23 08:37:15.614607,camfant,3878,60,40800,159700,3161,https://www.tiktok.com/@camfant/video/7359740003854978335,8.033735941458334,0.5791016603917951,0.4568561159697348,15.0,8.333333,125,1024,576,0,0.5419776788846609
7359629677863898399,camfant_7359629677863898399.mp4,https://www.tiktok.com/@camfant/video/7359629677863898399,at all,2024-04-19 17:23:54,2024-04-23 08:37:25.822881,camfant,5139,133,51100,220100,3462,https://www.tiktok.com/@camfant/video/7359629677863898399,8.330668811828703,0.5821223023219073,0.4587671750310726,30.0,5.166667,155,1024,576,0,0.5596474414662069
7358654413558353182,camfant_7358654413558353182.mp4,https://www.tiktok.com/@camfant/video/7358654413558353182,youtube: camfant,2024-04-17 02:19:56,2024-04-23 08:37:31.056555,camfant,8519,149,57100,258500,1953,https://www.tiktok.com/@camfant/video/7358654413558353182,10.958423441458333,0.5383179158387437,0.430689557029816,15.0,8.4,126,1024,576,0,0.5616779861519037
7359045906433363230,camfant_7359045906433363230.mp4,https://www.tiktok.com/@camfant/video/7359045906433363230,still in it,2024-04-18 03:36:51,2024-04-23 08:37:37.154529,camfant,37400,1014,209300,723300,5087,https://www.tiktok.com/@camfant/video/7359045906433363230,9.90500908960648,0.6491283860881568,0.500246897483188,30.0,7.6,228,1024,576,0,0.6343628298048962
7359999524934274335,camfant_7359999524934274335.mp4,https://www.tiktok.com/@camfant/video/7359999524934274335,lock in,2024-04-20 17:18:31,2024-04-23 08:37:41.292498,camfant,20500,330,133100,489800,7286,https://www.tiktok.com/@camfant/video/7359999524934274335,7.334407237754629,0.6565681189273591,0.5047480641141656,30.0,7.366667,221,1024,576,0,0.6114120885577973
7360565789998533919,camfant_7360565789998533919.mp4,https://www.tiktok.com/@camfant/video/7360565789998533919,snap: imcamronlol,2024-04-22 05:58:07,2024-04-23 08:37:53.602302,camfant,6942,329,111900,389900,10100,https://www.tiktok.com/@camfant/video/7360565789998533919,5.80690723775463,0.6803299985393173,0.5189902018277471,30.0,5.633333,169,1024,576,0,0.6050572401545735
7358582302722575646,camfant_7358582302722575646.mp4,https://www.tiktok.com/@camfant/video/7358582302722575646,word,2024-04-16 21:37:54,2024-04-23 08:37:57.866347,camfant,6944,340,67300,264700,7584,https://www.tiktok.com/@camfant/video/7358582302722575646,11.154279922939814,0.5636807758357323,0.4470425137684339,30.0,6.233333,187,1024,576,0,0.5822958805937556
7359421521787505951,camfant_7359421521787505951.mp4,https://www.tiktok.com/@camfant/video/7359421521787505951,cooked,2024-04-19 03:54:29,2024-04-23 08:38:14.050639,camfant,30500,1327,227500,777500,14300,https://www.tiktok.com/@camfant/video/7359421521787505951,8.892763719236111,0.7135594910862114,0.538572780776354,30.0,6.4,192,1024,576,0,0.6480664061878078
7360996966760713478,chushangs24_7360996966760713478.mp4,https://www.tiktok.com/@chushangs24/video/7360996966760713478,#สปีดสโลว์ #สโลว์สมูท  Craving a vacation 😫😅🫢 #vacation #love #happiness #uae #dubai #abudhabi #tiktok #cupcut ,2024-04-23 09:47:46,2024-04-23 08:39:33.963972,chushangs24,2,0,9,179,0,https://www.tiktok.com/@chushangs24/video/7360996966760713478,4.647428071087963,0.5974066554091855,0.4683814738936149,28.676470588235293,6.8,195,1024,576,0,0.10474290498347094
7329728782007389482,spurs_7329728782007389482.mp4,https://www.tiktok.com/@spurs/video/7329728782007389482,Boop. #sanantoniospurs #spurs #victorwembanyama #wemby #nba ,2024-01-30 03:31:24,2024-04-23 08:39:53.500675,spurs,1130,127,27800,494900,412,https://www.tiktok.com/@spurs/video/7329728782007389482,88.90879381182872,-0.6995490809650541,-1.202470869345351,29.97,3.43677,103,1918,1080,0,0.5438721921099691
7331205335564274986,memgrizz_7331205335564274986.mp4,https://www.tiktok.com/@memgrizz/video/7331205335564274986,someones clowin around out there 😭🤭🤭🤭 #vincewilliams #memphisgrizzlies #flyby #warriors #nba ,2024-02-03 03:01:21,2024-04-23 08:40:06.183937,memgrizz,1108,365,25500,335600,60,https://www.tiktok.com/@memgrizz/video/7331205335564274986,84.92966186738427,-0.6429851823036133,-1.0299779919115108,28.74172131147541,8.141475,234,1022,576,0,0.5240179494566478
7328530729284144430,tywaltchristmas_7328530729284144430.mp4,https://www.tiktok.com/@tywaltchristmas/video/7328530729284144430,They are all over my FYP #fyp #foryoupage #christmas4life ,2024-01-26 22:02:42,2024-04-23 08:40:09.698056,tywaltchristmas,11600,491,80000,880700,331,https://www.tiktok.com/@tywaltchristmas/video/7328530729284144430,92.1370577007176,-0.7155532935675766,-1.2572093665748791,30.0,8.3,249,1024,576,0,0.5880514836495584
7333628148438797611,mlb_7333628148438797611.mp4,https://www.tiktok.com/@mlb/video/7333628148438797611,I wish i could do just one thing in my life as well as Nolan Arenado plays baseball 🎥: Jonah Arenado/IG #pov #baseball #impressive ,2024-02-09 15:43:10,2024-04-23 08:40:14.458529,mlb,1129,104,38400,453800,35,https://www.tiktok.com/@mlb/video/7333628148438797611,78.40062251553242,-0.532732950701812,-0.7608543447125043,29.97,7.741074,232,1024,576,0,0.5286086771584884
7335929402330500395,noahjaywood_7335929402330500395.mp4,https://www.tiktok.com/@noahjaywood/video/7335929402330500395,No…no you do not. #foryou #relatable ,2024-02-15 20:33:20,2024-04-23 08:40:22.706105,noahjaywood,10000,2347,71000,665900,96,https://www.tiktok.com/@noahjaywood/video/7335929402330500395,72.19911788590278,-0.4038025652105688,-0.5171834003481749,30.0,8.033333,241,1024,576,0,0.5783559238458269
7332294454201683242,mlb_7332294454201683242.mp4,https://www.tiktok.com/@mlb/video/7332294454201683242,haven’t seen anything this beautiful since my 3rd wife walked down the aisle on our wedding day i’m telling you it was as if Aphrodite herself had returned to the earth if only I’d known what was to follow that wonderful wonderful day 🎥: @MVPN #baseball #homeruns #satisfying #asmr ,2024-02-06 01:27:42,2024-04-23 08:40:27.151496,mlb,210,55,8007,177200,29,https://www.tiktok.com/@mlb/video/7332294454201683242,81.99469658960649,-0.6105234798014278,-0.9429516973918984,29.97,7.941275,238,1024,576,0,0.4652225323899515
7337705708483267870,espnatbat_7337705708483267870.mp4,https://www.tiktok.com/@espnatbat/video/7337705708483267870,The Reds are using a stuffed animal on a string to simulate runners sliding into home 🧠 (via @Cincinnati Reds) #mlb #baseball #drill #stuffedanimals ,2024-02-20 15:25:57,2024-04-23 08:40:32.772195,espnatbat,444,15,17300,219500,205,https://www.tiktok.com/@espnatbat/video/7337705708483267870,67.41257853405094,-0.3754328360679191,-0.4706964068694182,29.97,10.677344,320,1024,576,0,0.4970948322859174
7336296933398449451,.._martin..__7336296933398449451.mp4,https://www.tiktok.com/@.._martin.._/video/7336296933398449451,Imagine #fyp #school #imagine #noschool #quotes #relatablequotes #marxtnn #inmarxtnnwetrust #tiktok #viral ,2024-02-16 20:19:29,2024-04-23 08:40:38.146198,.._martin.._,1484,1169,15700,195700,97,https://www.tiktok.com/@.._martin.._/video/7336296933398449451,71.20873594145834,-0.431239250997122,-0.5642954095498479,59.94,5.455455,327,1024,576,0,0.5116337999863738
7333824618764995882,eliellis_7333824618764995882.mp4,https://www.tiktok.com/@eliellis/video/7333824618764995882,Big dubssss 😝 #foryoupage #fyp #fypシ #eliellis #onthisday ,2024-02-10 04:25:32,2024-04-23 08:40:43.402343,eliellis,3331,866,79700,809200,71,https://www.tiktok.com/@eliellis/video/7333824618764995882,77.87120121923611,-0.4925818401876132,-0.678419842523646,29.917,15.041615,450,1024,576,0,0.5769007411878952
7331528193482067246,jacobsosa23_7331528193482067246.mp4,https://www.tiktok.com/@jacobsosa23/video/7331528193482067246,#Meme #MemeCut #basaball#anger#strikeout#baseballlife #relatable#fyp#,2024-02-03 23:54:21,2024-04-23 08:40:48.039714,jacobsosa23,10300,652,80700,734900,3116,https://www.tiktok.com/@jacobsosa23/video/7331528193482067246,84.05952297849538,-0.5803761968783151,-0.8683966759429378,30.0,6.4,192,1024,576,0,0.6046727666750104
7329717026891582763,nfl_7329717026891582763.mp4,https://www.tiktok.com/@nfl/video/7329717026891582763,"no way 😂😭 #brockpurdy #annafrey #sanfrancisco49ers #nfl #nfl #nflplayoffs  (via @Chubba Purdy, @Anna Frey) ",2024-01-30 02:45:47,2024-04-23 08:40:51.227100,nfl,26500,1276,513400,6900000,2254,https://www.tiktok.com/@nfl/video/7329717026891582763,88.94047205256945,-0.291412184126986,-0.3444812813457671,30.0,8.2,246,1024,576,1,0.6983121199237454
7341481516230446382,mlb_7341481516230446382.mp4,https://www.tiktok.com/@mlb/video/7341481516230446382,bro hit the wrong button but i’m not mad at it 🎥: @Jack🏄🏾 #baseball #celly #funny ,2024-03-01 19:38:25,2024-04-23 08:40:57.637804,mlb,1012,304,15700,142600,500,https://www.tiktok.com/@mlb/video/7341481516230446382,57.23725445997686,-0.2156781781633946,-0.2429358558219979,30.0,7.833333,235,1024,576,0,0.5105103409791875
7360580623699840262,kendallnickol_7360580623699840262.mp4,https://www.tiktok.com/@kendallnickol/video/7360580623699840262,¿Asi no se coquetea pues? 🫠 #crush #coquette ,2024-04-22 06:52:09,2024-04-23 08:41:53.142643,kendallnickol,1,0,27,245,0,https://www.tiktok.com/@kendallnickol/video/7360580623699840262,5.769384089606482,0.5797628946225492,0.4572747690831532,30.0,7.633333,229,1024,576,0,0.13652806323345523
7330831153118661930,eusine_g_7330831153118661930.mp4,https://www.tiktok.com/@eusine_g/video/7330831153118661930,I only made the friend version not the bad version 😭😭😭#legobeerus #beerus ,2024-02-02 02:49:08,2024-04-23 08:42:44.444528,eusine_g,35700,686,265000,1900000,1605,https://www.tiktok.com/@eusine_g/video/7330831153118661930,85.93814566368056,-0.5043414636454117,-0.701868024106216,30.0,7.3,219,1024,576,1,0.6485566217303738
7342640646206852394,uglycatfromsing_7342640646206852394.mp4,https://www.tiktok.com/@uglycatfromsing/video/7342640646206852394,Bro lost already😭 #fyp #foryoupage #viral ##sing2 #sing2hate #getthisonthefyp #sing2slander #johnnysing2 #johnnysing2hate ,2024-03-04 22:36:18,2024-04-23 08:42:48.744911,uglycatfromsing,16300,1013,80700,436300,4736,https://www.tiktok.com/@uglycatfromsing/video/7342640646206852394,54.113724367384265,-0.1098249920158771,-0.1163371974022975,41.185468451242826,8.716667,359,1024,576,0,0.5998048391391885
7337672544759090474,youngbalerion_7337672544759090474.mp4,https://www.tiktok.com/@youngbalerion/video/7337672544759090474,#fyp #funny #monkey ,2024-02-20 13:17:16,2024-04-23 08:42:58.337443,youngbalerion,24900,692,241600,1700000,897,https://www.tiktok.com/@youngbalerion/video/7337672544759090474,67.50194195997686,-0.2328857871951385,-0.2651195802197336,30.0,8.033333,241,1024,576,0,0.6391998750445622
7347124583457410350,bepiz.memes_7347124583457410350.mp4,https://www.tiktok.com/@bepiz.memes/video/7347124583457410350,Bro used an item ☠️ #bepizman #goofyahh #memes #wiisports #gmod #fyp ,2024-03-17 00:36:14,2024-04-23 08:43:02.729829,bepiz.memes,11800,449,59000,538600,6011,https://www.tiktok.com/@bepiz.memes/video/7347124583457410350,42.03043733034722,0.0768422366387338,0.0740329033578117,30.0,5.333333,160,1024,576,0,0.5937012684105898
7341589166318259502,bepiz.memes_7341589166318259502.mp4,https://www.tiktok.com/@bepiz.memes/video/7341589166318259502,Bro passed the test ☠️ #memes #goofyahh #bepizman #fyp #smiling #socialcredit ,2024-03-02 02:35:53,2024-04-23 08:43:13.940312,bepiz.memes,20300,747,219200,5700000,3353,https://www.tiktok.com/@bepiz.memes/video/7341589166318259502,56.94734705256945,0.0557030901002715,0.0542069810720979,30.0,7.266667,218,1024,576,1,0.673558216725846
7334485016304717102,flytywalt_7334485016304717102.mp4,https://www.tiktok.com/@flytywalt/video/7334485016304717102,Class of 2010 through 2024=👴🏽👵🏽#fyp #foryoupage #christmasty ,2024-02-11 23:08:22,2024-04-23 08:43:20.157785,flytywalt,26800,6283,404700,4400000,5821,https://www.tiktok.com/@flytywalt/video/7334485016304717102,76.09145584886575,-0.1705384848777767,-0.186978565699513,30.0,9.033333,271,1024,576,1,0.7003432492837962
7353445517428280618,bepiz.memes_7353445517428280618.mp4,https://www.tiktok.com/@bepiz.memes/video/7353445517428280618,Bro is NOT winning ☠️ #bepizman #memes #goofyahh #coach #youaremysunshine #fyp,2024-04-03 01:24:33,2024-04-23 08:43:29.570098,bepiz.memes,34200,2134,236900,1600000,49900,https://www.tiktok.com/@bepiz.memes/video/7353445517428280618,24.99688408960648,0.6389993540282317,0.4940859056360699,30.0,7.633333,229,1024,576,1,0.67735850088898
7328166403192884526,lildroptop2.0_7328166403192884526.mp4,https://www.tiktok.com/@lildroptop2.0/video/7328166403192884526,#fyp #foryou #lildroptop #viral ,2024-01-25 22:28:33,2024-04-23 08:43:33.778158,lildroptop2.0,1046,443,12600,150400,231,https://www.tiktok.com/@lildroptop2.0/video/7328166403192884526,93.1191063118287,-0.781710352866471,-1.5219324415003148,30.0,5.7,171,1024,576,0,0.502098050723762
7335209880522870062,mike_literus690_7335209880522870062.mp4,https://www.tiktok.com/@mike_literus690/video/7335209880522870062,I HAVE AN IDEA GANG ☝️😲 #zodiackiller #valentinesday #foryoupage #foryou #fyp ,2024-02-13 22:01:10,2024-04-23 08:43:40.132424,mike_literus690,3313,525,35700,155700,656,https://www.tiktok.com/@mike_literus690/video/7335209880522870062,74.13812251553242,-0.4711891861084926,-0.6371245407832808,28.65853658536585,8.2,235,1024,576,0,0.5379602388869598
7348431437743344903,nbathailand_7348431437743344903.mp4,https://www.tiktok.com/@nbathailand/video/7348431437743344903,จุดๆนี้ ต้องเชื่อแล้วไหมว่า ลูก้า มีตาอยู่ข้างหลังจริงๆ 👀😂 #NBA #NBAThailand #เอ็นบีเอ #tiktokการกีฬา #สุดปัง #นักบาส #lukadoncic #บาสเกตบอล #sportsontiktok #awesome ,2024-03-20 13:07:08,2024-04-23 08:45:21.351299,nbathailand,5,1,275,3405,0,https://www.tiktok.com/@nbathailand/video/7348431437743344903,38.50897899701389,0.0648312642391936,0.0628163492747777,30.0,7.166667,215,1024,576,0,0.2518597834527868
7342909424463383826,nbathailand_7342909424463383826.mp4,https://www.tiktok.com/@nbathailand/video/7342909424463383826,หรือนี่คือ ลูก้า เมจิก ของเขานะ 😁💕 #NBA #NBAThailand #เอ็นบีเอ #tiktokการกีฬา #funny #lukamagic #lukadoncic #บาสเกตบอล #นักบาส #sportsontiktok ,2024-03-05 15:58:53,2024-04-23 08:45:29.339581,nbathailand,49,4,1286,11600,6,https://www.tiktok.com/@nbathailand/video/7342909424463383826,53.38970816368056,-0.1686002328924,-0.1846445322843994,30.0,8.733333,262,1024,576,0,0.3368410883295008
7342150704070429960,nbathailand_7342150704070429960.mp4,https://www.tiktok.com/@nbathailand/video/7342150704070429960,เลอบรอน เจมส์ 🏀🙌 กว่าจะมาถึงวันนี้ สุดยอดจริงๆ  #NBA #NBAThailand #เอ็นบีเอ #tiktokการกีฬา #นักบาส #บาสเกตบอล #lebronjames #legend #lebronjames ,2024-03-03 14:54:38,2024-04-23 08:45:43.118444,nbathailand,24,0,554,4610,4,https://www.tiktok.com/@nbathailand/video/7342150704070429960,55.43432621923612,-0.2013140853575918,-0.2247875085687393,30.0,11.933333,358,1024,576,0,0.28453454934042294
7356671425320652038,duliofulio_7356671425320652038.mp4,https://www.tiktok.com/@duliofulio/video/7356671425320652038,Its in the shop I promise #duliofulio #fyp #viral ,2024-04-11 18:02:26,2024-04-23 08:46:53.095055,duliofulio,9,20,606,8442,29,https://www.tiktok.com/@duliofulio/video/7356671425320652038,16.303909552569444,0.4147162919493395,0.3469290106031514,30.0,9.233333,277,1280,720,0,0.3323118906799302
7347540977927589125,duliofulio_7347540977927589125.mp4,https://www.tiktok.com/@duliofulio/video/7347540977927589125,Im peaceful until threatened #duliofulio #fyp #viral ,2024-03-18 03:31:39,2024-04-23 08:46:59.214401,duliofulio,2465,443,36700,172300,5593,https://www.tiktok.com/@duliofulio/video/7347540977927589125,40.90862020071759,0.072402995183216,0.0699019203478072,30.0,9.933333,298,1024,576,0,0.5574747131665583
7349020122276695302,duliofulio_7349020122276695302.mp4,https://www.tiktok.com/@duliofulio/video/7349020122276695302,Thats where i draw the line cant go out like that 🙅🏿‍♂️#makemefamous #duliofulio #nyc #toronto #uk #funny ,2024-03-22 03:11:30,2024-04-23 08:47:03.776671,duliofulio,15,23,493,6509,33,https://www.tiktok.com/@duliofulio/video/7349020122276695302,36.922613256273145,0.0902209921433878,0.0863804207767219,30.0,10.5,315,1024,576,0,0.3236359051128577
7353815170335968518,duliofulio_7353815170335968518.mp4,https://www.tiktok.com/@duliofulio/video/7353815170335968518,I swear it could be the most valid thing to cry about but i just cant its weird #makemefamous #relatable #duliofulio ,2024-04-04 01:18:43,2024-04-23 08:47:13.429048,duliofulio,43,10,405,3187,20,https://www.tiktok.com/@duliofulio/video/7353815170335968518,24.00093501553241,0.293279425900893,0.257181183093931,30.0,8.266667,248,1024,576,0,0.29523080562435533
7342298862494944517,duliofulio_7342298862494944517.mp4,https://www.tiktok.com/@duliofulio/video/7342298862494944517,Cant forget the pictures of dem in a lambo or a rolls royce 🤦🏿‍♂️🤦🏿‍♂️ these the type of girls that got you thinking damn I needa get my life together #duliofulio #fyp #viral ,2024-03-04 00:29:36,2024-04-23 08:47:19.914377,duliofulio,2081,264,33600,198000,2074,https://www.tiktok.com/@duliofulio/video/7342298862494944517,55.03504381182871,-0.1656872565321423,-0.181146954747686,30.0,5.233333,157,1920,1080,0,0.5469632452519979
7336432716042292486,duliofulio_7336432716042292486.mp4,https://www.tiktok.com/@duliofulio/video/7336432716042292486,Like do you need help or not #duliofulio #relatable #freinds ,2024-02-17 05:05:56,2024-04-23 08:47:34.863891,duliofulio,84,33,1689,14500,19,https://www.tiktok.com/@duliofulio/video/7336432716042292486,70.84314566368056,-0.4427655645065272,-0.5847692380286698,30.0,8.766667,263,1024,576,0,0.3682586789614014
7345803910600248582,duliofulio_7345803910600248582.mp4,https://www.tiktok.com/@duliofulio/video/7345803910600248582,When you miss your suhoor because your siblings mistake you being half asleep as being awake 🤦🏿‍♂️ #ramadan #suhoor #muslimtiktok #somalitiktok #duliofulio ,2024-03-13 11:10:56,2024-04-23 08:47:41.822073,duliofulio,9139,569,169500,914500,3765,https://www.tiktok.com/@duliofulio/video/7345803910600248582,45.58967344145833,0.0693570635974741,0.0670575927334506,30.0,5.633333,169,1024,576,1,0.6282036628063948
7355449819466386694,duliofulio_7355449819466386694.mp4,https://www.tiktok.com/@duliofulio/video/7355449819466386694,Acting like a ghost ate my food or sum #duliofulio #family #siblings ,2024-04-08 11:02:00,2024-04-23 08:47:53.083872,duliofulio,5,1,151,2754,5,https://www.tiktok.com/@duliofulio/video/7355449819466386694,19.595877145162035,0.3623654309674154,0.3092224764151063,30.0,6.7,201,1024,576,0,0.24761316730100807
7332345305259691270,duliofulio_7332345305259691270.mp4,https://www.tiktok.com/@duliofulio/video/7332345305259691270,Thats too far #duliofulio #cr7 #ronaldo #portugal #football #soccer #worldcup2022 ,2024-02-06 04:44:44,2024-04-23 08:47:57.825689,duliofulio,3563,880,49600,287300,680,https://www.tiktok.com/@duliofulio/video/7332345305259691270,81.85786788590278,-0.5810406800148625,-0.8699814521143381,30.0,7.866667,236,1024,576,0,0.5622307613505592
7332348393018133765,duliofulio_7332348393018133765.mp4,https://www.tiktok.com/@duliofulio/video/7332348393018133765,Im not even a hater just wish i went pro #sports #football #soccer #basketball #hockey #duliofulio ,2024-02-06 04:56:40,2024-04-23 08:48:04.463431,duliofulio,4473,308,70300,348200,480,https://www.tiktok.com/@duliofulio/video/7332348393018133765,81.84958084886574,-0.5741680957345583,-0.8537106015104449,30.0,6.8,204,1024,576,0,0.5657179093692462
7358970313188625670,a.casa.dos.gatos2_7358970313188625670.mp4,https://www.tiktok.com/@a.casa.dos.gatos2/video/7358970313188625670,,2024-04-17 22:43:19,2024-04-23 08:48:22.521906,a.casa.dos.gatos2,5,1,111,3176,1,https://www.tiktok.com/@a.casa.dos.gatos2/video/7358970313188625670,10.108851682199074,0.511617159319864,0.4131800441884009,30.0,21.066667,632,1044,576,0,0.2340327909305122
7357373617472113925,user924532014202_7357373617472113925.mp4,https://www.tiktok.com/@user924532014202/video/7357373617472113925,,2024-04-13 15:27:19,2024-04-23 08:48:27.787046,user924532014202,2,3,73,1579,1,https://www.tiktok.com/@user924532014202/video/7357373617472113925,14.41162945997685,0.4438616510856326,0.367321226383127,30.0,19.133333,574,1024,576,0,0.21333238978754315
7360749510630378757,casper_siberian_7360749510630378757.mp4,https://www.tiktok.com/@casper_siberian/video/7360749510630378757,Просто сижу … #casper #catslove #kitty #cats #hunter ,2024-04-22 17:47:30,2024-04-23 08:48:36.774176,casper_siberian,1,1,18,213,1,https://www.tiktok.com/@casper_siberian/video/7360749510630378757,5.314279922939815,0.586928035750465,0.4618000944231422,60.0,5.833333,350,1024,576,0,0.1339490540153092
7355843201099533573,casper_siberian_7355843201099533573.mp4,https://www.tiktok.com/@casper_siberian/video/7355843201099533573,Блинов хочу !!  #siberiancat #cat #kitty #кот #casper #котенок #cats ,2024-04-09 12:28:29,2024-04-23 08:48:46.249135,casper_siberian,4,2,31,283,0,https://www.tiktok.com/@casper_siberian/video/7355843201099533573,18.535819274791667,0.3789045365981759,0.3212893698726027,30.0,5.533333,166,1024,576,0,0.14933394660403576
7360309428492504326,liulixbnps6_7360309428492504326.mp4,https://www.tiktok.com/@liulixbnps6/video/7360309428492504326,# Pet # cat,2024-04-21 13:20:30,2024-04-23 08:48:51.761133,liulixbnps6,10,3,193,2205,40,https://www.tiktok.com/@liulixbnps6/video/7360309428492504326,6.499696589606481,0.5685790414823917,0.4501701404183684,25.0,8.0,200,1024,576,0,0.26893911187060576
7354040805784325381,casper_siberian_7354040805784325381.mp4,https://www.tiktok.com/@casper_siberian/video/7354040805784325381,Да здесь я Лббимое место котов и кошек 🐈 #cat #kitty #siberiancat #casper #cats #animal ,2024-04-04 15:54:17,2024-04-23 08:49:03.631051,casper_siberian,1,1,86,659,0,https://www.tiktok.com/@casper_siberian/video/7354040805784325381,23.392902608125,0.3025108355081518,0.2642938136189601,60.0,7.0,420,1024,576,0,0.1891322051742962
7357379521454132485,ogretmenmemo_7357379521454132485.mp4,https://www.tiktok.com/@ogretmenmemo/video/7357379521454132485,#keşfet #kesfetbeniöneçıkart #kedi ,2024-04-13 15:50:12,2024-04-23 08:49:07.563413,ogretmenmemo,5,1,182,1581,0,https://www.tiktok.com/@ogretmenmemo/video/7357379521454132485,14.395738256273148,0.4441427761380383,0.367515911024635,59.39617926186292,9.529232,566,1024,576,0,0.2256982541556577
7353920611284012294,user600327700422_7353920611284012294.mp4,https://www.tiktok.com/@user600327700422/video/7353920611284012294,,2024-04-04 08:07:54,2024-04-23 08:49:20.286043,user600327700422,1,2,104,1712,0,https://www.tiktok.com/@user600327700422/video/7353920611284012294,23.71677992293981,0.2974592473422829,0.2604079269652497,30.0,9.9,297,1280,720,0,0.21616120946204875
7358410557914975493,userhdzh_7358410557914975493.mp4,https://www.tiktok.com/@userhdzh/video/7358410557914975493,#продажи#твариниприколи#коти ,2024-04-16 10:31:10,2024-04-23 08:49:35.200582,userhdzh,3,2,89,4355,12,https://www.tiktok.com/@userhdzh/video/7358410557914975493,11.617289182199071,0.4879596989471718,0.3974058520032416,60.0,6.683333,401,1024,576,0,0.2531875240445819
